id_student,rank,module,hybrid_score,content_score,markov_score,cf_score,method_used,explanation
606444,3,CCC,0.0357,0.8907,0.0357,0.268,Content+Markov+CF,CCC: matches your academic profile.
606665,1,EEE,1.0,0.9672,1.0,0.3547,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
606665,2,FFF,0.2263,0.9373,0.2263,0.0,Content+Markov,FFF: matches your academic profile.
606665,3,CCC,0.0073,0.9145,0.0073,0.774,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
606724,1,DDD,1.0,0.0,1.0,0.212,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
606724,2,FFF,0.9556,0.9175,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
606724,3,CCC,0.0222,0.0,0.0222,0.2153,Markov+CF,CCC: recommended based on available signals.
606864,1,DDD,1.0,0.0,1.0,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
606864,2,FFF,0.4286,0.9507,0.4286,0.1141,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
606864,3,CCC,0.1429,0.0,0.1429,0.3435,Markov+CF,CCC: popular among students with similar study patterns.
606930,1,EEE,1.0,0.9825,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
606930,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
606930,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
607047,1,EEE,1.0,0.9567,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
607047,2,DDD,0.3543,0.8697,0.3543,0.1513,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
607047,3,CCC,0.0079,0.8777,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
607052,1,EEE,1.0,0.9729,1.0,0.1604,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
607052,2,DDD,0.3543,0.9048,0.3543,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607052,3,CCC,0.0079,0.9009,0.0079,0.3688,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
607060,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
607060,2,FFF,1.0,0.9757,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
607060,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
607061,1,EEE,1.0,0.9694,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
607061,2,FFF,0.75,0.9309,0.75,0.288,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
607061,3,CCC,0.0357,0.8969,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
607085,1,DDD,1.0,0.8895,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
607085,2,FFF,0.9556,0.9228,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607085,3,GGG,0.0222,1.0,0.0222,0.0,Content+Markov,GGG: matches your academic profile.
607143,1,FFF,1.0,0.9265,1.0,0.6113,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607143,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
607143,3,CCC,0.0323,0.0,0.0323,1.0,Markov+CF,CCC: popular among students with similar study patterns.
607427,1,EEE,1.0,0.9579,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
607427,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
607427,3,FFF,0.4458,1.0,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607442,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
607442,2,FFF,1.0,1.0,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607442,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
607555,1,EEE,1.0,0.9811,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
607555,2,FFF,0.2263,0.957,0.2263,0.7209,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
607555,3,CCC,0.0073,0.0,0.0073,0.2698,Markov+CF,CCC: recommended based on available signals.
607609,1,CCC,1.0,0.0,1.0,0.4547,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607609,2,FFF,1.0,0.9933,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607609,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
607636,1,DDD,1.0,0.8884,1.0,0.1638,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
607636,2,FFF,0.9556,0.9229,0.9556,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
607636,3,CCC,0.0222,0.8816,0.0222,0.0,Content+Markov,CCC: matches your academic profile.
607947,1,DDD,1.0,0.8745,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
607947,2,FFF,0.875,0.9115,0.875,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
607947,3,GGG,0.0417,1.0,0.0417,0.0,Content+Markov,GGG: matches your academic profile.
608130,1,CCC,1.0,0.0,1.0,0.7265,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608130,2,FFF,1.0,0.9287,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
608130,3,DDD,0.9444,0.0,0.9444,0.2081,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
608195,1,BBB,1.0,0.973,1.0,1.0,Content+Markov+CF,BBB: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608195,2,DDD,0.1429,0.9348,0.1429,0.0,Content+Markov,DDD: matches your academic profile.
608195,3,CCC,0.0357,0.9224,0.0357,0.0,Content+Markov,CCC: matches your academic profile.
608422,1,EEE,1.0,0.9674,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
608422,2,DDD,0.3543,0.0,0.3543,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
608422,3,GGG,0.0079,1.0,0.0079,1.0,Content+Markov+CF,GGG: matches your academic profile; popular among students with similar study patterns.
608472,1,FFF,1.0,0.9403,1.0,0.7304,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608472,2,DDD,0.8387,0.0,0.8387,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
608472,3,GGG,0.0323,1.0,0.0323,0.0,Content+Markov,GGG: matches your academic profile.
608504,1,CCC,1.0,0.9472,1.0,1.0,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608504,2,FFF,1.0,0.9163,1.0,0.4239,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608504,3,DDD,0.9444,0.8783,0.9444,0.1431,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
608643,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
608643,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608643,3,FFF,0.4458,0.9816,0.4458,0.5676,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608669,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
608669,2,DDD,0.0517,0.0,0.0517,0.0,Markov,DDD: recommended based on available signals.
608669,3,EEE,0.0517,0.0,0.0517,0.0,Markov,EEE: recommended based on available signals.
608681,1,EEE,1.0,0.9619,1.0,0.536,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
608681,2,DDD,0.1898,0.0,0.1898,0.0,Markov,DDD: recommended based on available signals.
608681,3,CCC,0.0073,0.0,0.0073,0.5374,Markov+CF,CCC: popular among students with similar study patterns.
608753,1,EEE,1.0,0.9758,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
608753,2,DDD,0.1898,0.0,0.1898,0.0,Markov,DDD: recommended based on available signals.
608753,3,CCC,0.0073,0.0,0.0073,0.5792,Markov+CF,CCC: popular among students with similar study patterns.
608983,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
608983,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
608983,3,FFF,0.4458,0.9481,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609031,1,EEE,1.0,0.9701,1.0,0.1945,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
609031,2,FFF,0.3386,0.9377,0.3386,0.1977,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609031,3,CCC,0.0079,0.89,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
609044,1,EEE,1.0,0.999,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
609044,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
609044,3,FFF,0.4458,1.0,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609192,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
609192,2,FFF,1.0,0.9671,1.0,0.15,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609192,3,DDD,0.9444,0.0,0.9444,0.1423,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
609403,1,DDD,1.0,0.9234,1.0,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
609403,2,FFF,0.4286,0.9575,0.4286,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609403,3,CCC,0.1429,0.9048,0.1429,0.2111,Content+Markov+CF,CCC: matches your academic profile.
609527,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
609527,2,FFF,1.0,0.913,1.0,0.1453,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609527,3,DDD,0.9444,0.0,0.9444,0.1397,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
609969,1,EEE,1.0,0.9612,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
609969,2,FFF,0.3386,0.9214,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
609969,3,CCC,0.0079,0.872,0.0079,0.0963,Content+Markov+CF,CCC: matches your academic profile.
610099,1,EEE,1.0,0.9812,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
610099,2,DDD,0.3543,0.0,0.3543,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
610099,3,CCC,0.0079,0.0,0.0079,0.5206,Markov+CF,CCC: popular among students with similar study patterns.
610279,1,EEE,1.0,0.9748,1.0,0.0515,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
610279,2,FFF,0.3386,0.9325,0.3386,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
610279,3,CCC,0.0079,0.0,0.0079,0.135,Markov+CF,CCC: recommended based on available signals.
610537,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
610537,2,DDD,0.766,0.0,0.766,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
